ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.675751,0.268738,10.308838,-0.58239,0.346282,9.783215,-0.077929,-0.200218,0.051404,1.9951,2.8737,-3.0372,52,-2.2934,14.3951,-18.8904,11.4839,-1.9366,3.5572,5,982.3499,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,6,2018-03-06 15:00:11:174
-1.552032,0.228043,10.282501,-0.609541,0.345345,9.781594,-0.940494,-0.116844,0.267058,-0.6898,2.5074,-5.479,52,-2.1439,14.3951,-19.0399,12.1474,-2.0321,3.4975,5,982.3499,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,46,2018-03-06 15:00:11:214
-0.45549,0.295074,10.6129,-0.464187,0.363261,9.788919,0.006377,-0.081468,0.579638,5.7186,-21.7849,-3.5871,55,-2.1439,14.3951,-19.0399,12.235,-2.0181,3.5658,5,982.3467,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,87,2018-03-06 15:00:11:255
-0.398025,0.639847,10.622467,-0.425138,0.400286,9.78925,0.085155,0.240766,0.663897,8.8921,-0.1172,-2.427,55,-2.7435,14.3951,-18.7408,14.8577,-2.1229,2.7149,5,982.3667,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,126,2018-03-06 15:00:11:294
-0.249588,0.512955,9.885056,-0.404201,0.481929,9.786457,0.126094,-0.004591,-0.059168,12.0666,-7.6857,-0.779,55,-2.8946,14.2456,-18.8904,14.4424,-2.586,2.4852,5,982.3667,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,167,2018-03-06 15:00:11:335
0.013779,0.206497,10.112503,-0.348148,0.542125,9.785462,0.376281,-0.307971,0.009108,5.7186,-6.5255,-6.7607,55,-2.8946,13.945,-19.0399,13.8957,-3.071,2.1441,5,982.4033,49.65712,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,206,2018-03-06 15:00:11:374
0.102356,0.345352,9.633667,-0.329307,0.572699,9.784373,0.578403,-0.175192,-0.512623,3.5827,8.184,-9.0189,55,-2.8946,13.7955,-19.0399,13.5201,-3.2935,1.88,5,982.4333,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,246,2018-03-06 15:00:11:414
-0.59436,0.410004,9.616913,-0.372055,0.582795,9.782245,-0.045936,-0.135054,-0.443696,1.9347,-0.1783,-5.1127,55,-2.8946,13.7955,-19.0399,13.5201,-3.2935,1.88,5,982.4333,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,286,2018-03-06 15:00:11:454
-0.168182,0.333389,9.80365,-0.298928,0.597708,9.783853,0.11733,-0.290173,-0.203735,2.3011,-13.4838,-4.4413,55,-2.8946,13.7955,-19.0399,13.3116,-3.4943,1.75,5,982.4367,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,326,2018-03-06 15:00:11:494
-0.038895,0.486618,9.964066,-0.250372,0.607412,9.784618,0.143031,-0.158755,-0.085638,0.8358,0.3104,-4.624,55,-2.8946,13.7955,-19.0399,13.3116,-3.4943,1.75,5,982.45,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,366,2018-03-06 15:00:11:534
-0.493805,0.45549,9.750992,-0.270537,0.604492,9.784263,-0.127275,-0.231114,-0.24468,-1.0561,1.1645,-2.3046,55,-3.1937,13.3453,-19.0399,13.8392,-3.5511,1.4658,5,982.45,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,406,2018-03-06 15:00:11:574
-0.412399,0.678146,10.227432,-0.249738,0.59487,9.785405,-0.210806,0.072064,0.239469,-1.1785,-8.2347,-1.8779,58,-3.9444,13.3453,-19.0399,17.7331,-3.5034,1.5678,5,982.46,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,446,2018-03-06 15:00:11:614
0.13588,0.694916,10.098145,-0.187362,0.596907,9.786674,0.350896,0.078386,0.087472,1.0797,1.5308,-0.4739,58,-3.9444,13.3453,-19.0399,17.4263,-3.4691,1.3062,5,982.4634,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,487,2018-03-06 15:00:11:655
-0.5345,0.670975,10.239395,-0.261896,0.605182,9.784455,-0.192815,0.061112,0.244789,0.9582,10.8689,1.1129,58,-3.7933,13.1958,-18.8904,17.2624,-3.5067,1.1836,5,982.4634,49.3831,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,526,2018-03-06 15:00:11:694
-0.354935,0.733215,9.837173,-0.267286,0.619339,9.783423,-0.132883,0.104225,-0.124121,4.3145,-5.305,3.3712,58,-3.3432,13.1958,-18.8904,14.0024,-3.5698,1.5994,5,982.4733,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,567,2018-03-06 15:00:11:735
0.087997,0.958267,10.078995,-0.244008,0.650646,9.781999,0.343628,0.269846,0.028974,3.094,1.7748,4.5313,55,-3.4943,13.4949,-18.8904,13.8247,-3.685,1.4856,5,982.48,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,607,2018-03-06 15:00:11:775
0.157425,0.88884,9.80365,-0.258487,0.667664,9.78048,0.345267,0.141121,-0.239787,1.7512,0.6155,3.6151,55,-3.3432,13.0463,-18.8904,13.7696,-3.8636,1.4835,5,982.48,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,646,2018-03-06 15:00:11:814
0.236435,0.831375,9.669586,-0.251267,0.678095,9.77995,0.483874,0.12583,-0.334927,0.1644,-0.9713,-0.1075,55,-3.1937,13.0463,-19.191,13.7252,-3.965,1.4717,5,982.48,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,687,2018-03-06 15:00:11:855
0.061661,0.852936,9.918579,-0.206379,0.666242,9.781816,0.282298,0.171597,-0.087275,-2.4602,-8.5398,-4.4413,55,-2.7435,13.0463,-18.8904,13.5643,-3.9268,1.3348,5,982.46,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,727,2018-03-06 15:00:11:895
0.157425,1.034882,9.973648,-0.205719,0.647624,9.78308,0.562367,0.196203,-0.21419,-2.8877,6.7799,-4.6852,58,-3.1937,13.0463,-18.5898,13.3049,-3.8236,1.1056,5,982.46,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,766,2018-03-06 15:00:11:934
-0.235229,0.694916,9.770142,-0.226206,0.639619,9.783154,-0.058397,0.106257,-0.145406,-1.0561,-5.1223,-4.3801,58,-3.1937,13.1958,-18.5898,13.5815,-3.758,1.3098,5,982.47,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,807,2018-03-06 15:00:11:975
0.123901,0.5345,10.074203,-0.190968,0.633238,9.784321,0.320899,-0.092058,0.064128,-2.2163,-0.4223,-6.3944,58,-3.1937,13.1958,-18.8904,13.4009,-3.7144,1.1569,5,982.4866,46.3308,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,846,2018-03-06 15:00:12:014
-0.189728,0.807434,9.952103,-0.192482,0.608556,9.785857,0.047769,0.215159,-0.067723,-3.7419,-0.2999,-6.8219,58,-3.4943,13.1958,-19.0399,13.3664,-3.6268,1.1099,5,982.4866,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,887,2018-03-06 15:00:12:055
-0.295074,0.527313,10.122086,-0.191093,0.584127,9.787373,-0.066164,-0.129799,0.130348,-3.0092,-2.4978,-6.6995,58,-3.4943,12.8952,-19.0399,13.4478,-3.4756,1.1396,5,982.5067,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,926,2018-03-06 15:00:12:094
-0.407608,0.575195,9.712677,-0.184343,0.572324,9.788199,-0.190909,-0.0023,-0.289669,-1.9715,0.1268,-4.2577,58,-3.4943,13.0463,-19.191,13.4082,-3.3457,1.0789,5,982.5,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,966,2018-03-06 15:00:12:134
-0.208893,0.738007,9.911392,-0.17539,0.558639,9.789155,-0.051572,0.217478,-0.142817,-1.9715,-3.657,-0.9014,58,-3.3432,13.945,-19.191,12.5628,-3.2905,1.078,5,982.5,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1006,2018-03-06 15:00:12:174
-0.232834,0.589569,9.786896,-0.171628,0.551056,9.789651,-0.064874,0.013828,-0.201757,-0.8122,0.737,-2.0606,60,-3.4943,13.4949,-18.8904,13.3492,-3.2213,1.0044,5,982.5,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1047,2018-03-06 15:00:12:215
-0.333389,0.733215,9.983215,-0.166357,0.548725,9.789873,-0.176732,0.183821,-0.043107,-2.8265,-5.2438,-2.976,60,-4.0939,13.4949,-18.5898,17.1124,-3.2076,0.9735,5,982.4733,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1087,2018-03-06 15:00:12:255
-0.13945,0.539291,10.031113,-0.137736,0.526688,9.791528,0.010796,-0.014156,0.030251,-4.1082,-1.2764,-4.4413,60,-3.9444,13.4949,-18.5898,16.9612,-3.1427,0.8323,5,982.4733,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1127,2018-03-06 15:00:12:295
-0.386063,0.59436,10.378265,-0.141078,0.500874,9.792834,-0.197381,0.076953,0.341484,-3.2531,-3.7182,-4.0137,60,-3.9444,13.4949,-18.5898,16.9612,-3.1427,0.8323,5,982.4567,45.10349,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1167,2018-03-06 15:00:12:335
-0.187347,0.520142,10.062225,-0.103379,0.498116,9.793446,-0.123347,-0.004427,-0.008194,0.5919,-7.7469,-2.4882,63,-3.9444,13.4949,-19.4901,17.0308,-2.9276,0.8254,5,982.46,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1206,2018-03-06 15:00:12:374
-0.254379,0.400421,9.913788,-0.058504,0.501242,9.793657,-0.200443,-0.098558,-0.100944,0.4695,-8.7234,-0.2299,66,-3.9444,13.4949,-19.4901,16.6315,-2.9199,0.5034,5,982.46,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1246,2018-03-06 15:00:12:414
-0.261566,0.381271,8.819641,-0.039374,0.495634,9.794038,-0.149467,-0.0944,-0.911306,-1.8499,6.1085,1.4793,68,-3.4943,13.4949,-19.0399,12.402,-2.9093,0.202,5,982.47,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1286,2018-03-06 15:00:12:454
-0.71167,0.335785,8.257004,-0.11246,0.460291,9.795197,-0.584906,-0.144857,-1.777926,-6.9154,7.7565,5.3243,68,-3.7933,13.4949,-18.4402,16.6916,-2.7991,0.4987,5,982.4534,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1326,2018-03-06 15:00:12:494
-0.728424,0.194519,7.263413,-0.12509,0.397057,9.797811,-0.672821,-0.122668,-2.321853,-12.1033,-2.8029,8.9254,68,-3.7933,13.4949,-18.4402,17.1377,-2.3205,0.7315,5,982.4534,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1366,2018-03-06 15:00:12:534
-0.544083,-0.231644,5.755066,-0.08507,0.30454,9.801551,-0.479186,-0.355548,-3.676638,-22.2964,-7.5633,17.1653,71,-4.0939,13.4949,-18.7408,17.1377,-2.3205,0.7315,5,982.3766,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1406,2018-03-06 15:00:12:574
-0.900818,-1.021728,5.170883,-0.046964,0.114141,9.805873,-0.781478,-1.12761,-5.00111,-38.959,-6.6479,23.8185,81,-4.0939,13.945,-18.5898,17.0333,-1.4499,0.3879,5,982.25,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1446,2018-03-06 15:00:12:614
-0.45549,-1.151016,5.779007,0.041789,-0.294045,9.802152,-0.619521,-0.64516,-4.089284,-65.3259,-4.3897,26.992,81,-4.0939,14.9963,-17.0898,16.1098,-0.0004,0.1386,5,982.25,44.72083,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1487,2018-03-06 15:00:12:655
-0.45549,-3.04483,4.976944,-0.149678,-0.883925,9.765585,-0.361858,-2.168022,-4.771443,-84.064,45.6593,30.0441,100,-4.0939,14.8453,-17.3904,15.3672,2.3916,-0.257,5,982.0234,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1527,2018-03-06 15:00:12:695
-0.558441,-3.530853,6.633728,-0.390799,-1.668999,9.655678,-0.533778,-1.740473,-3.04132,-106.7083,8.3055,31.2646,113,-2.8946,15.7455,-17.3904,15.0332,6.6202,1.6158,5,981.8167,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1566,2018-03-06 15:00:12:734
-0.706879,-4.651336,6.79654,-0.617636,-2.240049,9.527387,0.368767,-2.205025,-3.17265,-120.6852,72.1487,32.2411,116,-2.8946,19.046,-15.4404,14.8668,9.7989,2.3177,5,981.8167,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1606,2018-03-06 15:00:12:774
-1.015732,-4.876388,7.919419,-1.110108,-3.079841,9.24406,0.055436,-1.866362,-1.232513,-134.7232,54.0208,22.4756,116,-2.2934,21.5958,-13.6398,14.3907,15.0461,4.9489,5,981.6833,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1646,2018-03-06 15:00:12:814
-1.954254,-7.067093,8.199539,-1.381998,-4.075581,8.81193,-0.633844,-2.959145,-0.634562,-143.8173,12.6392,11.4284,103,-1.5442,22.0459,-11.6898,12.9534,20.3181,7.7656,5,981.6733,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1686,2018-03-06 15:00:12:854
-0.893631,-7.878723,9.013565,-1.368383,-5.111151,8.256757,0.309494,-3.118182,0.72029,-153.888,7.6341,-2.6106,95,-1.0941,22.6456,-9.2896,9.5139,26.8102,9.0234,5,981.76,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1727,2018-03-06 15:00:12:895
-0.946304,-8.802887,10.268127,-1.438183,-5.776329,7.793333,0.320363,-3.72463,2.315983,-157.1228,18.621,2.4558,97,-1.0941,24.1455,-5.0903,6.496,36.0876,10.4557,5,981.76,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1767,2018-03-06 15:00:12:935
-1.678924,-10.189133,9.655212,-1.516542,-6.374774,7.296078,0.416073,-2.694928,2.578373,-138.0804,7.6341,1.9068,97,-1.2436,25.4959,-3.4409,7.1363,40.5451,11.7421,5,981.94,43.79845,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1806,2018-03-06 15:00:12:974
-1.338943,-9.937744,9.272141,-1.529934,-7.269565,6.401805,0.189083,-2.616739,2.860528,-130.3895,-4.3897,-2.4882,92,-1.6937,25.6454,-1.9409,7.7062,43.9606,12.689,5,982.15,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1846,2018-03-06 15:00:13:014
-1.865677,-10.155609,8.532333,-1.515205,-7.68332,5.902638,-0.307855,-2.383921,2.429565,-130.4507,-8.601,1.4793,92,-2.4445,25.6454,0.6104,5.573,51.5804,14.397,5,982.15,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1886,2018-03-06 15:00:13:054
-0.29747,-10.5746,8.268967,-1.420133,-8.265745,5.082429,0.663519,-2.188169,3.271649,-114.2768,-8.1123,-2.4882,92,-2.7435,25.6454,3.009,6.7958,55.7861,15.2516,5,982.2333,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1926,2018-03-06 15:00:13:094
-1.231216,-10.246597,7.780564,-1.443742,-8.574249,4.535221,0.602889,-1.590597,3.454722,-99.3837,44.0113,-1.9994,84,-2.7435,25.4959,5.1102,4.4886,60.9658,17.6584,5,982.23,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,1967,2018-03-06 15:00:13:135
-1.391617,-10.35672,7.366364,-1.588674,-8.906842,3.783474,0.185553,-1.184125,3.483687,-90.1069,34.1846,3.6763,71,-2.2934,25.4959,5.7098,2.1468,64.0733,21.1343,5,982.23,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2006,2018-03-06 15:00:13:174
-1.480209,-10.51474,7.514801,-1.632214,-9.073449,3.34347,0.347492,-1.507788,4.004843,-74.8475,2.385,-1.9994,68,-2.2934,25.4959,6.459,2.1468,64.0733,21.1343,5,982.1501,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2047,2018-03-06 15:00:13:215
-1.786667,-9.530731,7.519593,-1.549643,-9.232144,2.921729,-0.136985,-0.053047,4.384143,-58.6736,-50.5325,-5.6005,68,-2.2934,23.996,8.2596,352.7742,70.2909,27.9408,5,982.0833,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2086,2018-03-06 15:00:13:254
-1.319794,-10.926544,6.650498,-1.404573,-9.321041,2.704768,0.116651,-1.265226,4.079824,-36.518,-65.8522,-0.3515,66,-2.2934,24.1455,9.0103,351.5262,71.8937,27.4426,5,982.0833,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2127,2018-03-06 15:00:13:295
-0.529709,-9.442139,6.013642,-1.327902,-9.359966,2.607315,0.801294,0.100564,3.348772,-20.1605,-18.7941,6.7283,63,-2.4445,23.6954,9.4604,351.5262,71.8937,27.4426,5,982.01,48.32967,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2166,2018-03-06 15:00:13:334
-1.180939,-9.664795,5.503678,-1.373745,-9.380763,2.506892,0.208499,-0.056247,2.864376,-12.8359,41.3256,0.5027,60,-2.4445,23.2452,9.7595,350.3147,72.8054,27.2998,5,982.0234,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2206,2018-03-06 15:00:13:374
-1.815399,-9.631287,4.047989,-1.46144,-9.384177,2.443727,-0.469936,0.012082,1.635722,-2.948,26.0059,4.714,60,-2.1439,22.9462,9.7595,348.6782,73.1514,29.5428,5,982.0234,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2247,2018-03-06 15:00:13:415
-1.674133,-9.480438,3.119049,-1.53415,-9.369389,2.455876,-0.005701,0.118896,0.641001,4.8032,28.6916,4.1038,60,-1.8433,22.9462,9.7595,347.6255,73.0121,31.2941,5,982.0533,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2286,2018-03-06 15:00:13:454
-2.152984,-9.868301,2.721604,-1.59086,-9.357839,2.463818,-0.567222,-0.183746,0.282916,4.9859,14.7751,5.3855,60,-1.8433,23.8449,9.7595,347.2251,72.7147,32.4398,5,982.0267,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2326,2018-03-06 15:00:13:494
-1.477814,-9.250595,2.393601,-1.64783,-9.34464,2.476441,0.166703,0.326498,-0.043904,-0.0184,11.3576,6.6059,60,-2.1439,23.6954,10.2097,346.7244,72.3948,33.4148,5,982.0267,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2367,2018-03-06 15:00:13:535
-2.15538,-9.607346,2.479797,-1.716955,-9.341555,2.440862,-0.380316,0.011975,-0.053309,-5.7562,7.1462,4.5916,60,-1.8433,23.5458,9.9091,346.06,72.273,34.5797,5,981.9534,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2406,2018-03-06 15:00:13:574
-2.409164,-9.504395,2.992157,-1.738143,-9.348138,2.400325,-0.504324,0.066695,0.415448,-5.8777,-4.9387,1.2353,60,-1.6937,23.5458,9.9091,345.3228,72.3582,35.7673,5,981.9001,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2446,2018-03-06 15:00:13:614
-3.06517,-9.34877,3.461411,-1.758319,-9.351674,2.371687,-1.558291,0.283632,1.079021,-7.0378,-8.8449,6.362,60,-1.5442,23.5458,9.7595,345.0099,72.4839,36.2232,5,981.9001,47.26552,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2486,2018-03-06 15:00:13:654
-4.288604,-9.808456,3.600281,-1.810295,-9.341142,2.374091,-2.076222,-0.241553,1.022854,-4.1082,-46.6263,13.6254,60,-1.5442,23.5458,9.7595,344.5719,72.3999,36.9963,5,981.9567,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2526,2018-03-06 15:00:13:694
-4.037216,-8.766968,4.115036,-1.807608,-9.318602,2.463049,-2.55547,0.907227,1.634762,5.1083,-65.8522,15.8224,60,-1.5442,22.9462,9.7595,344.4759,72.0357,36.878,5,982.0267,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2567,2018-03-06 15:00:13:735
-4.654922,-9.913803,4.316147,-1.860097,-9.274476,2.58738,-2.872463,-0.347185,1.67973,10.0523,-7.5633,13.9305,60,-0.7935,22.345,10.9604,340.8198,71.3248,35.5969,5,982.0267,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2606,2018-03-06 15:00:13:774
-7.111374,-9.504395,4.198838,-2.065675,-9.204591,2.679345,-4.813065,-0.150517,1.672669,16.583,-19.2207,44.0822,60,-0.7935,22.345,10.8093,340.6455,70.6915,36.2199,5,982.1133,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2647,2018-03-06 15:00:13:815
-6.800125,-10.225037,3.494934,-2.302314,-9.105238,2.822123,-4.329995,-0.781269,0.577592,25.9823,-67.1339,68.9235,60,-0.6439,22.6456,10.9604,340.0725,68.1985,39.2079,5,982.1333,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2687,2018-03-06 15:00:13:855
-7.266998,-10.406998,3.870819,-2.699598,-8.883249,3.157601,-4.550135,-1.17011,0.609031,32.7569,-75.2514,84.2432,60,1.7563,22.9462,10.9604,331.7606,64.9366,40.5289,5,982.1333,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2726,2018-03-06 15:00:13:894
-6.541549,-11.233002,4.112641,-3.20024,-8.570449,3.532174,-3.282404,-2.252675,0.477359,36.6028,-40.9497,101.0885,66,2.2064,22.7951,10.6598,331.7606,64.9366,40.5289,5,982.1199,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2767,2018-03-06 15:00:13:935
-6.244674,-10.969635,4.067154,-3.826677,-8.194907,3.790835,-2.265356,-2.401853,0.10247,37.3346,-12.2633,120.4981,79,3.4058,22.7951,9.9091,330.8201,59.9371,42.7968,5,982.06,44.48615,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2806,2018-03-06 15:00:13:974
-7.020385,-11.46524,5.553955,-4.660405,-7.628727,4.031566,-2.152885,-3.497506,1.469512,35.1988,-15.4369,146.316,79,4.1565,22.1954,9.3094,332.4327,54.9252,46.6772,5,982.06,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2846,2018-03-06 15:00:14:014
-6.220733,-11.448486,5.348053,-5.117029,-7.249043,4.175855,-1.060279,-3.792275,1.277493,42.4621,4.7044,143.8742,97,4.9057,22.0459,9.3094,327.907,47.663,50.7831,5,982.0833,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2887,2018-03-06 15:00:14:055
-7.01799,-10.897812,5.288193,-5.951648,-6.428963,4.40644,-0.722174,-4.205167,0.777593,46.9786,-0.1172,139.0526,110,6.7062,22.0459,9.0103,325.2576,40.963,53.4848,5,982.19,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2926,2018-03-06 15:00:14:094
-5.995666,-9.746201,5.206787,-6.558102,-5.598359,4.671194,1.057858,-3.620017,0.327839,48.8705,-7.1357,139.3577,121,8.3557,22.0459,7.6599,325.9313,36.8568,54.2476,5,982.19,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,2967,2018-03-06 15:00:14:135
-5.899902,-8.903442,5.328888,-6.911697,-5.030578,4.805425,1.467056,-3.698037,0.165393,48.5042,-2.3754,130.6299,121,11.3556,20.6955,6.6101,322.0897,30.8623,55.1907,5,982.2934,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3006,2018-03-06 15:00:14:174
-5.445007,-8.110962,4.787812,-7.228565,-4.467185,4.895148,2.142536,-3.553912,-0.292844,49.9694,14.5923,125.8075,137,12.4069,19.9463,5.4092,323.251,27.0988,55.8943,5,982.3499,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3046,2018-03-06 15:00:14:214
-6.524795,-6.145324,5.829285,-7.804465,-3.384769,4.878939,1.521297,-2.587659,0.754514,45.0867,17.3393,102.3702,150,14.3555,19.9463,4.9591,322.3117,21.7903,57.5765,5,982.3499,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3087,2018-03-06 15:00:14:255
-7.346008,-5.992096,5.525223,-8.082629,-2.623307,4.894871,1.285736,-3.045408,0.299684,50.3349,18.2546,118.9716,153,16.3055,19.7952,4.66,321.7046,16.7383,58.5572,5,982.3533,45.0336,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3127,2018-03-06 15:00:14:295
-7.228683,-5.302566,4.660919,-8.339261,-1.776506,4.844702,1.559364,-3.385083,-0.746608,50.3349,15.6913,102.7977,153,18.1061,17.2455,4.0604,317.6962,12.0605,59.582,5,982.3533,48.40926,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3167,2018-03-06 15:00:14:335
-6.18721,-4.725555,3.897156,-8.448904,-1.212412,4.828714,2.661893,-3.473121,-1.163538,46.4287,13.3719,110.1215,150,18.1061,16.0461,4.0604,317.6962,12.0605,59.582,5,982.3533,48.40926,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3207,2018-03-06 15:00:14:375
-4.513656,-3.133423,2.400787,-8.598236,-0.372891,4.701242,4.569603,-2.667303,-2.522169,28.1793,24.2967,107.8632,142,19.9066,14.8453,3.7598,317.5095,7.1017,60.2512,5,982.3367,48.40926,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3247,2018-03-06 15:00:14:415
-4.130585,-1.24678,3.772659,-8.645424,0.293357,4.619629,4.936483,-1.636,-1.052046,16.7658,7.2074,84.9147,142,20.8069,12.2955,3.1601,317.5308,0.741,61.6512,5,982.3033,48.40926,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3286,2018-03-06 15:00:14:454
-4.432266,-0.753586,3.296219,-8.631542,0.602412,4.615621,4.519266,-1.483955,-1.349388,14.386,-0.2999,50.3681,129,20.8069,11.9949,3.6102,314.9166,-1.7142,61.8825,5,982.3033,48.40926,50.742893,-1.894647,98.1,NaN,,,19.097,,0 / 26,3326,2018-03-06 15:00:14:494
