ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.45549,-0.88765,10.148422,-0.62078,-0.781836,9.755703,0.054311,-0.051641,-0.013534,-1.7275,2.0799,-4.1361,44,-1.8433,20.0958,-15.8905,9.1629,4.5728,3.641,5,982.14,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,57,2018-03-06 14:57:48:063
-0.498581,-0.791885,10.124481,-0.65775,-0.799481,9.75185,-0.065568,0.018105,0.011989,-1.9715,8.0616,-3.2208,44,-2.4445,20.0958,-15.5899,9.1629,4.5728,3.641,5,982.14,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,97,2018-03-06 14:57:48:103
-1.441894,-0.767944,9.808441,-0.672005,-0.802564,9.750625,-0.716512,0.033203,-0.229275,-1.1785,-8.1123,-4.1361,44,-2.4445,19.9463,-15.4404,9.1172,4.6762,3.8587,5,982.1633,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,137,2018-03-06 14:57:48:143
-0.489014,-1.009766,10.174759,-0.629421,-0.816749,9.75229,0.191381,-0.166431,0.11689,-1.4836,3.1788,-0.2911,44,-2.4445,19.7952,-15.5899,9.2359,4.7774,3.6928,5,982.1833,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,176,2018-03-06 14:57:48:182
-0.477036,-0.942718,10.25856,-0.652146,-0.830717,9.749616,0.066476,-0.050098,0.118594,-1.7887,3.1176,0.6251,44,-2.4445,19.9463,-15.5899,9.2359,4.7774,3.6928,5,982.1833,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,217,2018-03-06 14:57:48:223
-0.649414,-0.794281,9.827606,-0.634514,-0.838673,9.750098,-0.08818,0.019099,-0.172427,-1.606,-7.1969,-1.3892,47,-2.1439,20.0958,-15.5899,9.3589,4.8593,3.8268,5,982.18,44.29386,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,256,2018-03-06 14:57:48:262
-0.587173,-0.772736,10.016739,-0.600044,-0.848365,9.751441,0.224589,0.073224,-0.012846,-0.9346,0.9206,-2.8545,47,-2.1439,20.6955,-15.5899,9.2234,4.9197,3.6521,5,982.17,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,297,2018-03-06 14:57:48:303
-0.769134,-0.827805,9.973648,-0.601984,-0.858391,9.750444,-0.120636,0.026005,-0.048056,-1.9111,-1.1549,-3.831,47,-2.7435,20.6955,-15.741,8.6827,4.9776,3.5429,5,982.17,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,337,2018-03-06 14:57:48:343
-0.599136,-0.873291,10.014343,-0.594037,-0.87527,9.749432,0.01603,0.025432,-0.009842,-2.948,0.1268,-3.0372,47,-2.4445,20.0958,-15.741,9.1157,5.078,3.4941,5,982.18,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,377,2018-03-06 14:57:48:383
-0.560837,-0.88765,9.920975,-0.593871,-0.893827,9.747757,0.059784,0.017641,-0.157629,-3.1316,0.0664,-3.7698,47,-2.4445,20.0958,-15.4404,8.9013,5.1592,3.4944,5,982.2034,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,417,2018-03-06 14:57:48:423
-0.637451,-0.988205,10.095749,-0.585525,-0.91274,9.74651,0.045012,-0.038624,0.082854,-4.047,-1.46,-3.5259,47,-2.4445,20.2454,-15.4404,8.8931,5.2781,3.463,5,982.2034,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,457,2018-03-06 14:57:48:463
-0.486618,-0.949905,9.995193,-0.567557,-0.941372,9.744849,0.084033,0.026818,-0.049223,-3.8642,-0.6662,-2.7321,47,-2.7435,20.3949,-16.04,12.0479,5.5085,3.3332,5,982.22,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,497,2018-03-06 14:57:48:503
-0.527313,-1.024124,9.806046,-0.562803,-0.966892,9.742626,0.051126,-0.023198,-0.214434,-3.803,2.3247,-1.8779,47,-2.8946,20.3949,-14.8407,12.0479,5.5085,3.3332,5,982.21,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,536,2018-03-06 14:57:48:542
-0.517746,-0.957092,9.932938,-0.563454,-1.008292,9.738391,0.04503,0.087394,-0.094793,-6.4276,-1.1549,-4.0749,50,-2.8946,20.2454,-14.8407,11.8492,5.7303,3.3257,5,982.21,46.94742,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,576,2018-03-06 14:57:48:582
-0.924759,-1.002579,9.434952,-0.56178,-1.055691,9.733463,-0.284841,0.126338,-0.461542,-8.0144,-0.2999,-2.7933,50,-2.8946,20.0958,-14.9902,11.8696,5.9014,3.3114,5,982.21,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,617,2018-03-06 14:57:48:623
-0.465073,-1.122284,9.657608,-0.572216,-1.109485,9.72687,-0.083798,-0.024355,-0.287643,-13.7513,1.836,-1.1453,52,-2.8946,20.0958,-14.9902,11.9148,6.1799,3.3032,5,982.2266,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,656,2018-03-06 14:57:48:662
-0.649414,-1.191727,9.140457,-0.598868,-1.210543,9.713204,0.127284,0.055104,-0.728392,-18.1462,8.4279,-0.2299,52,-2.2934,19.9463,-14.9902,9.2051,7.0907,3.5281,5,982.2266,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,696,2018-03-06 14:57:48:702
-0.752365,-1.435928,9.03273,-0.670525,-1.404892,9.682306,-0.207694,0.075464,-0.863012,-28.9495,5.1319,0.9302,52,-2.4445,20.2454,-15.1398,9.2051,7.0907,3.5281,5,982.2466,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,736,2018-03-06 14:57:48:742
-0.761948,-1.67775,8.834,-0.687233,-1.593845,9.651827,-0.047108,-0.043597,-1.00389,-34.87,2.1411,2.6997,58,-2.4445,21.5958,-14.9902,12.1786,8.2365,3.9616,5,982.28,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,776,2018-03-06 14:57:48:782
-0.649414,-2.21405,8.970474,-0.735534,-1.828448,9.606568,0.173851,-0.209555,-0.944265,-46.8938,15.2026,4.5313,58,-2.4445,21.5958,-14.5401,9.2148,10.104,4.1958,5,982.28,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,817,2018-03-06 14:57:48:823
-0.848144,-2.087158,8.829224,-0.826433,-2.250241,9.509144,0.023777,0.193809,-0.837973,-57.0256,2.9349,4.8968,66,-2.4445,21.5958,-13.6398,9.7503,12.4525,4.8682,5,982.3233,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,857,2018-03-06 14:57:48:863
-0.694916,-3.035248,8.917801,-0.898093,-2.707397,9.382635,-0.127789,-0.455037,-0.60115,-67.8289,17.6444,10.6957,73,-2.4445,22.1954,-12.291,9.5951,15.0576,5.1761,5,982.3667,42.74399,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,896,2018-03-06 14:57:48:902
-1.377258,-3.310593,8.704712,-0.979393,-3.168961,9.228698,-0.311454,-0.101303,-0.65724,-73.5658,-1.0325,5.9957,84,-2.4445,22.1954,-10.64,10.0542,17.7714,5.9726,5,982.3667,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,937,2018-03-06 14:57:48:943
-0.582382,-4.057571,8.970474,-0.974046,-3.462514,9.123191,0.417926,-0.519655,-0.344475,-74.6036,0.9206,7.7661,84,-3.1937,24.1455,-10.64,12.5119,20.6757,6.0941,5,982.4167,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,977,2018-03-06 14:57:48:983
-1.772308,-4.392761,8.352768,-1.0747,-3.999329,8.889363,-0.715262,-0.265308,-0.603492,-79.4863,8.8554,21.6818,97,-3.1937,23.8449,-10.3409,12.5119,20.6757,6.0941,5,982.4733,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1017,2018-03-06 14:57:49:023
-1.219238,-5.525223,9.056671,-1.262277,-4.570062,8.58438,0.123078,-0.901213,0.322994,-90.7172,31.7437,11.1836,105,-1.5442,24.7452,-7.9407,9.6068,27.776,8.365,5,982.4733,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1057,2018-03-06 14:57:49:063
-2.277481,-4.857239,8.592194,-1.343697,-5.087821,8.275201,-0.818166,0.00198,-0.001582,-88.764,-21.2962,9.4141,105,-2.1439,26.2451,-7.7896,10.0917,31.2527,9.223,5,982.59,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1097,2018-03-06 14:57:49:103
-0.570419,-6.83725,7.792526,-1.183696,-5.656953,7.922634,0.799478,-1.084537,-0.264949,-94.0131,-16.7186,7.3998,105,-2.2934,26.2451,-4.6402,8.3298,35.2292,8.4975,5,982.76,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1137,2018-03-06 14:57:49:143
-1.50415,-6.085464,8.079834,-1.222699,-6.101447,7.579429,-0.241469,0.127115,0.403579,-97.3091,2.8737,20.095,118,-2.2934,26.2451,-2.8397,7.4669,38.4751,9.1639,5,982.76,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1177,2018-03-06 14:57:49:183
-0.745193,-7.368759,7.488465,-1.267127,-6.631631,7.112401,0.4997,-0.457661,0.338423,-94.0131,-1.8263,2.517,124,-2.2934,26.5457,-1.0406,6.2877,42.5504,10.1017,5,982.94,46.57538,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1218,2018-03-06 14:57:49:224
-1.748352,-7.557907,7.555496,-1.292456,-7.142785,6.59398,-0.896615,-0.065951,0.651168,-97.004,0.9206,5.0192,118,-1.8433,26.2451,1.5091,4.5679,45.3693,10.74,5,983.0967,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1257,2018-03-06 14:57:49:263
-1.777084,-7.802109,7.134125,-1.223054,-7.548532,6.13956,0.005538,-0.518195,0.804756,-92.9142,-33.6863,5.6906,118,-1.8433,26.6953,1.6602,4.5679,45.3693,10.74,5,983.0967,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1296,2018-03-06 14:57:49:302
-0.338181,-8.826828,6.710343,-1.175146,-7.83248,5.782878,0.830359,-0.843736,0.818724,-92.4263,0.8594,3.9202,116,-1.8433,26.6953,2.8595,3.9732,50.3302,11.2663,5,983.2,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1337,2018-03-06 14:57:49:343
-1.326981,-8.345596,6.18602,-1.222811,-8.208765,5.224107,-0.141397,-0.095703,0.790348,-86.1395,3.4227,-0.3515,113,-2.1439,26.6953,5.2597,2.6258,54.3226,11.9666,5,983.1934,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1377,2018-03-06 14:57:49:383
-0.998978,-9.403824,5.738297,-1.203132,-8.431536,4.861282,0.19604,-0.7655,0.774346,-85.4069,-14.5827,-4.7464,113,-2.2934,26.6953,6.0104,1.6572,56.8311,13.1741,5,983.1934,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1417,2018-03-06 14:57:49:423
-1.274307,-9.059067,5.376786,-1.089439,-8.772122,4.246573,-0.167818,-0.124123,1.12671,-85.1018,-20.686,-7.3709,105,-3.3432,26.6953,7.8094,4.3687,60.946,14.1756,5,983.14,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1456,2018-03-06 14:57:49:462
-1.116287,-9.422989,4.694428,-1.004281,-8.970987,3.831868,-0.062831,-0.252779,0.990901,-75.7025,-1.5815,-7.0658,103,-3.3432,25.4959,9.61,1.9011,65.0313,14.5118,5,983.0433,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1497,2018-03-06 14:57:49:503
-1.087555,-9.6241,4.170105,-0.974568,-9.178666,3.312506,-0.044851,-0.134999,0.846403,-72.223,2.8125,-3.4035,95,-3.3432,25.1953,11.8591,359.0184,68.3434,15.6808,5,983.0433,44.50678,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1537,2018-03-06 14:57:49:543
-0.778702,-10.023926,3.95462,-0.922512,-9.327727,2.883203,0.141917,-0.408471,1.019229,-65.0208,-15.2542,-7.7984,95,-3.3432,25.0458,13.2095,357.831,71.3805,17.4915,5,982.9533,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1576,2018-03-06 14:57:49:582
-0.012558,-10.210678,3.693649,-0.844397,-9.431815,2.549165,0.765183,-0.441954,1.144155,-55.8052,-6.8306,-9.2628,81,-3.1937,24.5956,12.9105,356.3843,74.1076,18.3272,5,982.9067,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1616,2018-03-06 14:57:49:622
-0.606323,-10.359116,3.444656,-0.770353,-9.535143,2.158237,0.17052,-0.612982,1.165503,-40.9121,14.0433,-11.9486,68,-3.7933,23.2452,12.9105,358.5478,75.6387,19.1187,5,982.9067,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1657,2018-03-06 14:57:49:663
-0.922363,-10.263351,3.150177,-0.717723,-9.576817,1.984909,-0.390613,-0.516692,1.113444,-31.6352,0.6767,-11.5823,60,-3.9444,22.9462,13.3591,357.9285,77.571,19.8795,5,982.98,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1696,2018-03-06 14:57:49:702
-0.577591,-9.918579,2.585144,-0.619192,-9.619676,1.802447,0.058152,-0.056156,0.73333,-17.1085,-6.5867,-9.6291,60,-4.3945,22.9462,15.1596,357.9285,77.571,19.8795,5,983.1301,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1737,2018-03-06 14:57:49:743
-1.092346,-9.865906,2.374451,-0.574111,-9.637044,1.722837,-0.556718,-0.100927,0.541968,-8.9909,0.8594,-4.624,55,-4.5441,22.6456,15.1596,359.9283,79.2083,18.5249,5,983.1301,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1777,2018-03-06 14:57:49:783
-0.383667,-9.717468,2.214035,-0.556703,-9.641193,1.705243,0.028818,0.097166,0.429362,-2.4602,-15.8644,-2.6709,55,-4.5441,22.345,14.859,0.2867,79.4602,18.0801,5,983.27,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1817,2018-03-06 14:57:49:823
0.102356,-9.712677,1.902786,-0.510101,-9.642684,1.711387,0.62727,0.209984,0.164909,1.0185,-11.897,-2.2442,55,-4.5441,22.345,14.859,1.486,79.5079,16.5974,5,983.3499,43.84816,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1857,2018-03-06 14:57:49:863
-0.335785,-9.755783,1.878845,-0.493569,-9.642411,1.717753,0.137397,0.158518,0.126202,0.1644,3.3615,-1.9391,55,-4.5441,22.6456,14.859,1.8307,79.4975,16.1496,5,983.3499,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1896,2018-03-06 14:57:49:902
-0.268738,-9.913803,1.821396,-0.48244,-9.641944,1.723529,0.180985,0.112629,0.101321,1.5072,-2.6805,-1.0229,55,-4.5441,23.2452,14.7095,1.8307,79.4975,16.1496,5,983.3801,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1937,2018-03-06 14:57:49:943
-0.235229,-10.007172,1.988983,-0.478016,-9.640997,1.730049,0.229462,-0.133512,0.213881,1.0185,4.4605,-0.4739,55,-4.5441,22.7951,14.5599,3.3023,79.466,15.4735,5,983.3699,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,1978,2018-03-06 14:57:49:984
-0.522522,-9.882675,1.852509,-0.467511,-9.640218,1.737247,0.022056,0.085684,0.112177,-0.3847,-3.7182,-2.976,55,-4.0939,22.9462,14.4104,3.3328,79.4382,15.4327,5,983.3699,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2017,2018-03-06 14:57:50:023
-0.271133,-9.815628,1.835754,-0.432084,-9.641849,1.737371,0.131596,0.084053,0.045613,0.2868,4.7656,-2.6709,55,-3.9444,22.345,13.8092,1.0941,79.4534,14.5672,5,983.3333,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2056,2018-03-06 14:57:50:062
-0.426758,-9.68634,1.95546,-0.424322,-9.641165,1.743067,-0.023983,0.251031,0.120264,-0.2632,-1.2764,-1.5728,55,-4.0939,22.1954,13.8092,1.7032,79.4786,13.801,5,983.2966,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2097,2018-03-06 14:57:50:103
-0.467468,-9.820419,1.933914,-0.406454,-9.640021,1.753615,-0.164648,0.039739,0.04819,-0.6295,1.592,-2.427,55,-4.3945,22.1954,13.8092,2.1894,79.4233,13.1861,5,983.2966,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2137,2018-03-06 14:57:50:143
-0.347748,-9.746201,2.137421,-0.402384,-9.638912,1.760641,0.06464,0.14072,0.291108,-0.3847,-0.5447,-0.1687,55,-5.5939,22.1954,15.3091,7.1774,79.4098,12.9527,5,983.26,46.49387,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2177,2018-03-06 14:57:50:183
-0.558441,-9.662399,2.012924,-0.414566,-9.635265,1.777692,-0.225882,0.239341,0.151307,-0.6898,0.1268,0.3803,55,-5.5939,22.1954,14.859,7.147,79.2975,12.9739,5,983.2,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2216,2018-03-06 14:57:50:222
-0.728424,-9.784515,2.072784,-0.429377,-9.63297,1.786591,-0.253677,0.113084,0.257012,0.2256,-4.6336,2.7609,55,-4.8431,22.1954,14.4104,4.8754,79.2007,13.5138,5,983.2,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2256,2018-03-06 14:57:50:262
-0.77153,-9.777328,2.158966,-0.468834,-9.625345,1.8175,-0.350991,0.060253,0.408281,2.1175,-9.4552,5.9957,55,-4.8431,22.7951,14.2593,4.8754,79.2007,13.5138,5,983.1234,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2297,2018-03-06 14:57:50:303
-0.244797,-9.94014,2.091934,-0.493199,-9.620466,1.836786,0.260278,-0.09206,0.204394,0.8358,-5.9765,5.0192,55,-4.8431,22.345,14.4104,4.0621,78.9655,14.4644,5,983.0633,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2336,2018-03-06 14:57:50:342
-0.738007,-9.892242,2.190094,-0.494496,-9.615143,1.864109,-0.243142,-0.044989,0.263455,0.4083,-8.601,0.9905,55,-4.5441,22.0459,15.3091,2.71,78.7483,15.0414,5,983.0633,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2376,2018-03-06 14:57:50:382
-0.747589,-9.904221,2.156571,-0.511223,-9.610681,1.88251,-0.196245,0.006396,0.225357,1.0185,-11.5307,2.3946,55,-3.9444,22.345,15.3091,0.0593,78.6583,14.8568,5,983.05,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2417,2018-03-06 14:57:50:423
-0.852921,-9.851547,2.405579,-0.52984,-9.601007,1.926215,-0.294013,-0.012762,0.408672,4.4981,-23.5544,3.4936,58,-3.4943,22.6456,14.859,359.7201,78.4398,15.2887,5,983.04,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2457,2018-03-06 14:57:50:463
-1.633438,-9.52594,2.568375,-0.524939,-9.588523,1.98873,-1.060912,0.309033,0.509516,8.7094,-33.7475,3.1884,58,-3.4943,22.7951,14.7095,356.8334,78.2457,15.3799,5,983.04,44.97753,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2497,2018-03-06 14:57:50:503
-2.200867,-9.700714,2.522888,-0.549941,-9.57094,2.065199,-1.621501,0.09428,0.391059,12.2493,-33.9914,16.9826,60,-3.3432,22.7951,14.7095,357.4865,77.7173,14.5698,5,983.01,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2536,2018-03-06 14:57:50:542
-1.959045,-10.232224,2.824555,-0.668855,-9.534931,2.192742,-1.25281,-0.417811,0.55012,16.2167,-59.5042,26.992,68,-3.3432,22.7951,14.7095,356.1897,76.832,16.3248,5,982.93,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2577,2018-03-06 14:57:50:583
-1.678924,-9.537903,2.76471,-0.756997,-9.491262,2.348039,-0.927022,0.222721,0.492137,21.0383,-85.8108,34.6821,81,-0.4944,22.9462,14.859,352.5303,75.8512,17.6101,5,982.93,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2617,2018-03-06 14:57:50:623
-1.817795,-9.916183,2.939484,-0.899112,-9.421096,2.570009,-0.973727,-0.322973,0.356038,25.7995,-67.9268,47.2557,81,-0.1938,22.9462,14.859,346.6909,74.9659,18.1319,5,982.8,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2657,2018-03-06 14:57:50:663
-2.315781,-9.537903,3.346497,-1.130735,-9.330466,2.79897,-1.174882,0.047981,0.505505,30.3772,-63.7155,55.3121,100,0.4059,22.9462,13.3591,345.4994,73.2511,20.2788,5,982.6633,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2697,2018-03-06 14:57:50:703
-2.595901,-10.253769,3.985748,-1.45307,-9.182262,3.121706,-1.068855,-0.775081,0.783083,38.861,-56.7581,65.749,118,2.2064,23.0957,12.7594,339.0857,71.5511,22.6474,5,982.6633,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2736,2018-03-06 14:57:50:742
-3.548797,-10.502777,4.05278,-1.710425,-9.046153,3.378159,-1.885453,-1.463305,0.462379,47.8939,-56.2082,79.0545,118,4.1565,23.0957,12.4603,332.2553,67.2871,26.8539,5,982.5467,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2777,2018-03-06 14:57:50:783
-2.275085,-10.268143,4.361634,-2.044193,-8.818481,3.771743,-0.405315,-1.096984,0.352273,55.5237,-71.0401,74.6604,145,5.5069,23.6954,12.4603,327.7389,64.0577,28.4566,5,982.4333,45.32143,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2816,2018-03-06 14:57:50:822
-3.271072,-10.371094,4.433457,-2.290064,-8.580462,4.159526,-1.119208,-1.467756,-0.053811,64.3738,-38.3251,80.8249,169,6.7062,24.1455,10.9604,326.2201,61.0407,28.8354,5,982.4333,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2857,2018-03-06 14:57:50:863
-2.964615,-9.343979,4.766251,-2.755801,-8.152406,4.702576,-0.363525,-0.866622,-0.16756,66.2657,-33.6863,83.6933,184,7.756,23.8449,9.0103,324.5213,57.6972,29.9929,5,982.3333,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2896,2018-03-06 14:57:50:902
-3.493729,-9.2099,5.144547,-3.177369,-7.699352,5.176358,-0.260073,-1.150894,-0.102909,70.2935,-23.0666,85.7076,184,9.1064,23.5458,8.2596,323.6839,53.2605,31.1617,5,982.2366,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2937,2018-03-06 14:57:50:943
-3.374023,-8.675995,5.620987,-3.504946,-7.245304,5.602794,0.216222,-1.090419,-0.352373,71.8199,-27.8882,80.2146,198,10.4568,22.6456,6.459,322.7612,47.6306,32.0289,5,982.1634,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,2977,2018-03-06 14:57:50:983
-3.7164,-8.240249,6.365586,-3.71427,-6.882943,5.916052,0.287073,-1.24722,0.01291,73.773,-23.9819,78.8717,213,13.1561,22.0459,6.3095,315.3719,44.5768,32.1218,5,982.1634,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3017,2018-03-06 14:57:51:023
-4.295791,-8.048706,6.403885,-4.030291,-6.218275,6.42341,-0.119577,-1.623783,-0.268374,79.6936,-25.2636,81.679,232,13.1561,20.845,5.2597,316.7738,39.3523,32.1057,5,982.1133,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3057,2018-03-06 14:57:51:063
-4.549576,-7.340027,6.547547,-4.214323,-5.708838,6.768976,-0.215564,-1.437952,-0.455316,82.562,-28.4984,75.7594,232,14.0564,20.845,3.6102,316.4852,35.6012,31.9061,5,982.06,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3097,2018-03-06 14:57:51:103
-4.259872,-6.944992,6.870758,-4.323403,-5.115762,7.162928,0.2294,-1.63841,-0.599338,78.5946,-51.0203,68.9838,248,16.6061,20.2454,2.8595,310.6347,31.4438,31.1144,5,982.06,40.54581,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3137,2018-03-06 14:57:51:143
-3.570343,-5.819717,6.748657,-4.23404,-4.455236,7.641607,0.588604,-1.158354,-1.252959,76.0925,-63.4104,63.552,250,17.9565,18.7454,1.5091,309.4583,27.0204,28.9898,5,981.95,41.75972,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3176,2018-03-06 14:57:51:182
-4.022858,-4.553177,7.639298,-4.048637,-3.93041,8.020649,0.323629,-0.703975,-0.522914,69.3169,-56.6357,46.8282,243,17.0563,17.9962,-2.3911,311.2076,24.4427,27.2984,5,981.8467,41.75972,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3216,2018-03-06 14:57:51:222
-3.740341,-4.70401,6.861176,-3.922071,-3.344259,8.342881,0.728032,-1.231591,-1.660808,64.9841,-33.5035,44.5088,243,17.6559,17.395,-3.4409,308.9763,21.109,25.6265,5,981.8467,41.75972,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,3257,2018-03-06 14:57:51:263
